"Date (UTC)","Wind offshore 50Hertz","Wind offshore Tennet","Wind onshore 50Hertz","Wind Amprion","Wind onshore Tennet","Wind Transnet BW","Solar 50Hertz","Solar Amprion","Solar Tennet","Solar Transnet BW"
2016-02-16T23:00:00.000Z,0.072,2.023,1.217,1.143,2.869,0.238,0,0,0,0
2016-02-17T00:00:00.000Z,0.099,2.274,1.637,1.194,3.123,0.29,0,0,0,0
2016-02-17T01:00:00.000Z,0.086,2.264,2.285,1.253,3.525,0.275,0,0,0,0
2016-02-17T02:00:00.000Z,0.061,1.965,3.06,1.271,4.092,0.244,0,0,0,0
2016-02-17T03:00:00.000Z,0.069,1.924,3.766,1.379,4.368,0.192,0,0,0,0
2016-02-17T04:00:00.000Z,0.114,2.053,4.182,1.367,4.411,0.182,0,0,0,0
2016-02-17T05:00:00.000Z,0.142,2.125,4.426,1.299,4.071,0.137,0,0,0,0
2016-02-17T06:00:00.000Z,0.194,2.332,4.45,1.304,3.675,0.117,0.071,0.007,0.016,0.007
2016-02-17T07:00:00.000Z,0.2,2.219,4.418,1.038,3.293,0.103,0.836,0.219,0.398,0.088
2016-02-17T08:00:00.000Z,0.224,2.084,4.076,0.697,2.89,0.081,1.804,0.991,1.268,0.17
2016-02-17T09:00:00.000Z,0.194,1.901,4.435,0.345,2.701,0.036,2.42,2.045,2.261,0.261
2016-02-17T10:00:00.000Z,0.15,1.902,5.072,0.216,2.541,0.023,2.563,2.523,2.703,0.35
2016-02-17T11:00:00.000Z,0.152,1.897,5.099,0.13,2.378,0.008,2.232,2.599,2.684,0.389
2016-02-17T12:00:00.000Z,0.162,1.588,4.942,0.111,2.087,0.001,1.675,2.333,2.222,0.353
2016-02-17T13:00:00.000Z,0.165,1.308,4.848,0.109,1.939,0,0.987,1.785,1.653,0.301
2016-02-17T14:00:00.000Z,0.242,1.317,4.383,0.127,1.872,0,0.467,1.144,1.006,0.207
2016-02-17T15:00:00.000Z,0.303,1.443,3.514,0.116,1.866,0.001,0.104,0.509,0.385,0.083
2016-02-17T16:00:00.000Z,0.312,1.546,2.876,0.104,2.08,0.001,0.005,0.058,0.038,0.008
2016-02-17T17:00:00.000Z,0.315,1.617,2.478,0.115,2.065,0.003,0,0,0,0
2016-02-17T18:00:00.000Z,0.308,1.492,1.985,0.146,1.524,0.006,0,0,0,0
2016-02-17T19:00:00.000Z,0.287,1.225,1.59,0.183,1.148,0.009,0,0,0,0
2016-02-17T20:00:00.000Z,0.309,0.986,1.421,0.215,0.878,0.017,0,0,0,0
2016-02-17T21:00:00.000Z,0.301,0.689,1.453,0.34,0.659,0.02,0,0,0,0
2016-02-17T22:00:00.000Z,0.227,0.482,1.61,0.462,0.584,0.027,0,0,0,0
2016-02-17T23:00:00.000Z,0.143,0.376,1.787,0.511,0.61,0.035,0,0,0,0
2016-02-18T00:00:00.000Z,0.081,0.31,1.947,0.499,0.733,0.049,0,0,0,0
2016-02-18T01:00:00.000Z,0.052,0.303,1.953,0.522,0.904,0.049,0,0,0,0
2016-02-18T02:00:00.000Z,0.02,0.317,2.066,0.524,0.921,0.056,0,0,0,0
2016-02-18T03:00:00.000Z,0.022,0.314,2.042,0.549,0.888,0.073,0,0,0,0
2016-02-18T04:00:00.000Z,0.04,0.296,1.881,0.539,0.873,0.08,0,0,0,0
2016-02-18T05:00:00.000Z,0.048,0.473,1.764,0.425,0.988,0.062,0,0,0,0
2016-02-18T06:00:00.000Z,0.043,0.838,1.748,0.383,1.231,0.06,0.063,0.025,0.041,0.03
2016-02-18T07:00:00.000Z,0.049,1.255,1.697,0.398,1.081,0.054,0.222,0.216,0.56,0.369
2016-02-18T08:00:00.000Z,0.038,1.393,1.412,0.388,0.887,0.049,0.528,0.799,1.555,0.937
2016-02-18T09:00:00.000Z,0.034,1.695,1.02,0.392,0.749,0.031,1.313,1.708,2.917,1.64
2016-02-18T10:00:00.000Z,0.036,1.637,0.804,0.5,0.693,0.024,2.273,2.617,4.017,2.066
2016-02-18T11:00:00.000Z,0.054,1.733,0.701,0.608,0.93,0.024,2.751,3.001,4.223,2.135
2016-02-18T12:00:00.000Z,0.089,1.55,0.593,0.605,1.061,0.029,2.541,3.017,3.742,1.745
2016-02-18T13:00:00.000Z,0.078,1.331,0.4,0.515,0.963,0.038,1.898,2.494,2.895,1.332
2016-02-18T14:00:00.000Z,0.052,1.189,0.241,0.398,0.787,0.038,1.125,1.714,1.846,0.893
2016-02-18T15:00:00.000Z,0.021,1.125,0.182,0.337,0.578,0.029,0.357,0.726,0.686,0.382
2016-02-18T16:00:00.000Z,0.024,1.307,0.215,0.253,0.709,0.019,0.021,0.083,0.06,0.038
2016-02-18T17:00:00.000Z,0.019,1.336,0.279,0.211,1.154,0.032,0,0,0,0
2016-02-18T18:00:00.000Z,0.011,1.32,0.274,0.207,1.414,0.033,0,0,0,0
2016-02-18T19:00:00.000Z,0.003,1.171,0.293,0.226,1.425,0.026,0,0,0,0
2016-02-18T20:00:00.000Z,0.002,1.07,0.293,0.231,1.37,0.02,0,0,0,0
2016-02-18T21:00:00.000Z,0.001,0.927,0.301,0.24,1.315,0.016,0,0,0,0
2016-02-18T22:00:00.000Z,0,0.699,0.243,0.207,1.209,0.017,0,0,0,0
2016-02-18T23:00:00.000Z,0,0.516,0.176,0.196,1.108,0.014,0,0,0,0
2016-02-19T00:00:00.000Z,0,0.462,0.144,0.16,1.049,0.028,0,0,0,0
2016-02-19T01:00:00.000Z,0,0.312,0.146,0.179,0.949,0.026,0,0,0,0
2016-02-19T02:00:00.000Z,0,0.216,0.17,0.191,0.908,0.038,0,0,0,0
2016-02-19T03:00:00.000Z,0,0.191,0.157,0.205,0.746,0.05,0,0,0,0
2016-02-19T04:00:00.000Z,0,0.208,0.179,0.249,0.679,0.037,0,0,0,0
2016-02-19T05:00:00.000Z,0,0.161,0.239,0.289,0.665,0.029,0,0,0,0
2016-02-19T06:00:00.000Z,0,0.155,0.253,0.336,0.837,0.032,0.072,0.011,0.031,0.009
2016-02-19T07:00:00.000Z,0,0.167,0.289,0.343,0.863,0.049,0.609,0.108,0.32,0.09
2016-02-19T08:00:00.000Z,0,0.209,0.3,0.333,0.73,0.062,1.339,0.36,0.804,0.242
2016-02-19T09:00:00.000Z,0,0.354,0.268,0.309,0.582,0.078,2.052,0.765,1.313,0.352
2016-02-19T10:00:00.000Z,0,0.52,0.229,0.421,0.536,0.102,2.558,1.111,1.598,0.414
2016-02-19T11:00:00.000Z,0,0.65,0.379,0.533,0.602,0.14,2.761,1.298,1.627,0.514
2016-02-19T12:00:00.000Z,0,0.856,0.711,0.63,0.779,0.139,2.315,1.275,1.62,0.534
2016-02-19T13:00:00.000Z,0,1.244,0.918,0.735,0.98,0.143,1.521,1.319,1.419,0.446
2016-02-19T14:00:00.000Z,0,1.408,0.938,0.724,1.124,0.164,0.799,1.05,0.994,0.255
2016-02-19T15:00:00.000Z,0.002,1.76,0.822,0.673,1.325,0.197,0.255,0.551,0.43,0.115
2016-02-19T16:00:00.000Z,0.005,1.977,0.803,0.621,1.833,0.153,0.019,0.088,0.051,0.018
2016-02-19T17:00:00.000Z,0.016,2.243,0.786,0.888,2.788,0.162,0,0,0,0
2016-02-19T18:00:00.000Z,0.031,2.522,0.943,1.44,3.912,0.173,0,0,0,0
2016-02-19T19:00:00.000Z,0.05,2.624,1.39,1.963,4.559,0.19,0,0,0,0
2016-02-19T20:00:00.000Z,0.068,2.638,1.739,2.511,5.036,0.224,0,0,0,0
2016-02-19T21:00:00.000Z,0.086,2.648,1.839,2.911,5.59,0.265,0,0,0,0
2016-02-19T22:00:00.000Z,0.081,2.642,2.028,3.32,6.332,0.29,0,0,0,0
2016-02-19T23:00:00.000Z,0.146,2.634,2.524,3.661,6.827,0.297,0,0,0,0
2016-02-20T00:00:00.000Z,0.151,2.598,3.306,4.145,7.229,0.279,0,0,0,0
2016-02-20T01:00:00.000Z,0.183,2.556,3.833,4.422,7.874,0.356,0,0,0,0
2016-02-20T02:00:00.000Z,0.249,2.552,4.512,4.667,8.468,0.359,0,0,0,0
2016-02-20T03:00:00.000Z,0.304,2.547,5.629,4.981,9.113,0.359,0,0,0,0
2016-02-20T04:00:00.000Z,0.321,2.569,6.942,5.363,9.564,0.423,0,0,0,0
2016-02-20T05:00:00.000Z,0.328,2.605,8.073,5.802,10.031,0.443,0,0,0,0
2016-02-20T06:00:00.000Z,0.323,2.615,8.797,5.853,10.124,0.513,0.084,0.023,0.128,0.013
2016-02-20T07:00:00.000Z,0.324,2.602,9.271,5.747,9.864,0.55,0.476,0.172,0.735,0.104
2016-02-20T08:00:00.000Z,0.324,2.614,9.835,5.534,9.435,0.605,0.63,0.257,1.181,0.223
2016-02-20T09:00:00.000Z,0.323,2.611,10.34,5.188,9.379,0.645,0.768,0.447,1.285,0.301
2016-02-20T10:00:00.000Z,0.32,2.593,10.781,5.03,9.077,0.658,0.683,0.519,1.308,0.352
2016-02-20T11:00:00.000Z,0.324,2.626,10.971,4.834,8.66,0.666,0.584,0.543,1.178,0.341
2016-02-20T12:00:00.000Z,0.326,2.629,10.582,4.782,8.255,0.632,0.472,0.547,0.827,0.278
2016-02-20T13:00:00.000Z,0.331,2.625,9.905,4.818,8.11,0.621,0.366,0.526,0.523,0.22
2016-02-20T14:00:00.000Z,0.331,2.613,9.206,4.821,8.309,0.643,0.223,0.305,0.31,0.155
2016-02-20T15:00:00.000Z,0.331,2.599,8.868,4.954,8.438,0.648,0.087,0.14,0.113,0.055
2016-02-20T16:00:00.000Z,0.328,2.58,8.926,5.175,8.095,0.668,0.006,0.021,0.011,0.004
2016-02-20T17:00:00.000Z,0.327,2.624,8.429,4.991,7.748,0.694,0,0,0.001,0
2016-02-20T18:00:00.000Z,0.326,2.518,8.256,4.975,7.33,0.697,0,0,0,0
2016-02-20T19:00:00.000Z,0.321,2.5,8.08,5.32,6.986,0.707,0,0,0,0
2016-02-20T20:00:00.000Z,0.293,2.425,7.715,5.985,6.658,0.715,0,0,0,0
2016-02-20T21:00:00.000Z,0.286,2.397,7.472,6.094,7.04,0.73,0,0,0,0
2016-02-20T22:00:00.000Z,0.31,2.612,7.041,6.176,8.441,0.727,0,0,0,0
2016-02-20T23:00:00.000Z,0.276,2.579,7.411,6.217,9.718,0.706,0,0,0,0
2016-02-21T00:00:00.000Z,0.311,2.508,8.304,6.203,10.045,0.69,0,0,0,0
2016-02-21T01:00:00.000Z,0.331,2.524,8.778,5.968,10.091,0.695,0,0,0,0
2016-02-21T02:00:00.000Z,0.331,2.524,9.197,5.668,10.092,0.687,0,0,0,0
2016-02-21T03:00:00.000Z,0.331,2.537,9.798,5.29,9.969,0.674,0,0,0,0
2016-02-21T04:00:00.000Z,0.33,2.522,9.839,4.909,9.596,0.675,0,0,0,0
2016-02-21T05:00:00.000Z,0.328,2.531,9.396,4.709,8.819,0.647,0,0,0,0
2016-02-21T06:00:00.000Z,0.314,2.536,8.924,4.482,7.916,0.631,0.035,0.006,0.011,0.004
2016-02-21T07:00:00.000Z,0.322,2.548,7.749,4.357,7.411,0.619,0.237,0.077,0.184,0.047
2016-02-21T08:00:00.000Z,0.32,2.532,6.958,4.714,7.234,0.644,0.605,0.259,0.444,0.196
2016-02-21T09:00:00.000Z,0.307,2.476,6.618,5.333,6.945,0.67,0.796,0.478,0.687,0.368
2016-02-21T10:00:00.000Z,0.31,2.271,6.183,5.902,6.619,0.679,0.853,0.773,0.943,0.604
2016-02-21T11:00:00.000Z,0.275,1.935,5.613,6.223,6.365,0.645,0.811,1.055,1.151,0.841
2016-02-21T12:00:00.000Z,0.254,1.6,5.013,6.448,6.748,0.632,0.718,1.095,1.086,0.874
2016-02-21T13:00:00.000Z,0.254,1.135,4.734,6.458,8.092,0.628,0.571,1.083,0.968,0.808
2016-02-21T14:00:00.000Z,0.272,1.332,4.975,6.395,8.929,0.619,0.323,0.775,0.719,0.653
2016-02-21T15:00:00.000Z,0.26,1.281,6.156,6.366,9.279,0.613,0.101,0.347,0.408,0.342
2016-02-21T16:00:00.000Z,0.212,1.332,7.681,6.382,10.207,0.585,0.01,0.049,0.05,0.08
2016-02-21T17:00:00.000Z,0.143,2.006,8.981,6.386,11.024,0.567,0,0,0.001,0
2016-02-21T18:00:00.000Z,0.071,2.209,10.194,6.413,11.547,0.556,0,0,0,0
2016-02-21T19:00:00.000Z,0.047,2.06,11.428,6.419,11.869,0.591,0,0,0,0
2016-02-21T20:00:00.000Z,0.024,1.906,12.121,6.435,11.955,0.534,0,0,0,0
2016-02-21T21:00:00.000Z,0.044,1.942,12.502,6.132,11.456,0.568,0,0,0,0
2016-02-21T22:00:00.000Z,0.054,2.076,12.601,6.133,11.464,0.618,0,0,0,0
2016-02-21T23:00:00.000Z,0.117,2.063,12.524,6.012,11.137,0.565,0,0,0,0
2016-02-22T00:00:00.000Z,0.141,1.891,12.509,5.902,10.84,0.541,0,0,0,0
2016-02-22T01:00:00.000Z,0.237,2.23,12.241,5.91,10.477,0.537,0,0,0,0
2016-02-22T02:00:00.000Z,0.279,2.39,11.786,5.89,10.474,0.517,0,0,0,0
2016-02-22T03:00:00.000Z,0.308,2.506,11.311,5.796,10.022,0.586,0,0,0,0
2016-02-22T04:00:00.000Z,0.305,2.469,11.163,5.665,9.471,0.603,0,0,0,0
2016-02-22T05:00:00.000Z,0.285,2.55,11.612,5.689,9.554,0.591,0,0,0,0
2016-02-22T06:00:00.000Z,0.309,2.547,11.339,5.344,8.843,0.541,0.035,0.041,0.105,0.036
2016-02-22T07:00:00.000Z,0.283,2.544,10.77,4.781,7.745,0.483,0.256,0.416,0.781,0.354
2016-02-22T08:00:00.000Z,0.29,2.501,10.394,4.499,7.441,0.435,0.621,0.982,1.839,1.066
2016-02-22T09:00:00.000Z,0.298,2.519,9.894,4.282,7.145,0.449,0.75,1.433,2.701,1.741
2016-02-22T10:00:00.000Z,0.317,2.49,8.523,3.999,6.921,0.496,0.745,1.776,3.426,2.113
2016-02-22T11:00:00.000Z,0.312,2.493,7.295,3.72,6.725,0.52,0.953,1.949,3.692,2.317
2016-02-22T12:00:00.000Z,0.3,2.468,6.533,3.445,6.544,0.553,0.887,1.781,3.535,2.199
2016-02-22T13:00:00.000Z,0.32,2.492,6.091,3.305,6.555,0.525,0.624,1.424,2.847,1.759
2016-02-22T14:00:00.000Z,0.278,2.504,5.362,3.352,6.181,0.526,0.348,0.728,1.407,0.891
2016-02-22T15:00:00.000Z,0.244,2.503,4.717,3.27,6.185,0.474,0.144,0.325,0.554,0.378
2016-02-22T16:00:00.000Z,0.259,2.517,4.307,3.263,6.225,0.376,0.013,0.052,0.071,0.027
2016-02-22T17:00:00.000Z,0.315,2.513,3.802,3.14,6.135,0.333,0,0,0.001,0
2016-02-22T18:00:00.000Z,0.321,2.524,3.962,3.107,6.214,0.387,0,0,0,0
2016-02-22T19:00:00.000Z,0.324,2.52,4.21,2.838,6.266,0.4,0,0,0,0
2016-02-22T20:00:00.000Z,0.33,2.485,4.479,2.422,6.091,0.419,0,0,0,0
2016-02-22T21:00:00.000Z,0.331,2.4,4.915,2.126,5.988,0.473,0,0,0,0
2016-02-22T22:00:00.000Z,0.331,2.312,4.879,1.867,5.789,0.492,0,0,0,0
2016-02-22T23:00:00.000Z,0.331,2.278,4.613,1.483,5.482,0.44,0,0,0,0
2016-02-23T00:00:00.000Z,0.33,2.255,4.551,1.223,5.077,0.414,0,0,0,0
2016-02-23T01:00:00.000Z,0.33,2.188,4.37,0.971,4.547,0.34,0,0,0,0
2016-02-23T02:00:00.000Z,0.331,2.102,4.119,0.85,4.243,0.338,0,0,0,0
2016-02-23T03:00:00.000Z,0.331,2.231,3.739,0.719,4.085,0.326,0,0,0,0
2016-02-23T04:00:00.000Z,0.328,2.214,3.617,0.601,3.724,0.275,0,0,0,0
2016-02-23T05:00:00.000Z,0.328,2.18,3.552,0.546,3.687,0.261,0,0,0,0
2016-02-23T06:00:00.000Z,0.33,2.059,3.532,0.524,3.65,0.25,0.054,0.025,0.078,0.011
2016-02-23T07:00:00.000Z,0.33,1.957,3.451,0.508,3.278,0.238,0.301,0.271,0.516,0.083
2016-02-23T08:00:00.000Z,0.331,1.984,3.142,0.51,3.043,0.211,0.739,0.668,1.106,0.241
2016-02-23T09:00:00.000Z,0.328,2.172,3.023,0.484,3.223,0.158,1.216,1.098,1.658,0.367
2016-02-23T10:00:00.000Z,0.293,2.216,3.162,0.496,3.863,0.127,1.79,1.546,2.001,0.421
2016-02-23T11:00:00.000Z,0.298,2.039,3.284,0.638,4.434,0.091,2.202,1.752,2.132,0.429
2016-02-23T12:00:00.000Z,0.312,1.844,3.33,0.91,4.604,0.1,1.957,1.75,2.052,0.436
2016-02-23T13:00:00.000Z,0.321,1.776,3.106,1.24,4.808,0.104,1.595,1.451,1.792,0.298
2016-02-23T14:00:00.000Z,0.321,1.749,3.033,1.209,4.745,0.123,1.125,1.017,1.286,0.167
2016-02-23T15:00:00.000Z,0.314,2.088,3.098,1.244,4.592,0.099,0.518,0.599,0.609,0.082
2016-02-23T16:00:00.000Z,0.315,2.22,3.161,1.363,4.568,0.118,0.054,0.13,0.087,0.018
2016-02-23T17:00:00.000Z,0.287,2.414,3.969,1.554,5.085,0.117,0.001,0,0.001,0
2016-02-23T18:00:00.000Z,0.295,2.528,4.953,1.629,5.231,0.122,0,0,0,0
2016-02-23T19:00:00.000Z,0.301,2.568,5.497,1.622,5.143,0.112,0,0,0,0
2016-02-23T20:00:00.000Z,0.291,2.572,6.189,1.599,5.387,0.117,0,0,0,0
2016-02-23T21:00:00.000Z,0.309,2.481,6.411,1.469,5.224,0.114,0,0,0,0
2016-02-23T22:00:00.000Z,0.323,2.327,6.393,1.269,5.03,0.106,0,0,0,0
2016-02-23T23:00:00.000Z,0.266,2.312,6.29,1.207,5.02,0.08,0,0,0,0
2016-02-24T00:00:00.000Z,0.256,2.362,6.117,1.122,4.972,0.074,0,0,0,0
2016-02-24T01:00:00.000Z,0.309,2.295,6.276,1.128,4.938,0.07,0,0,0,0
2016-02-24T02:00:00.000Z,0.322,2.296,6.175,1.108,4.658,0.089,0,0,0,0
2016-02-24T03:00:00.000Z,0.319,2.398,6.284,1.017,4.374,0.08,0,0,0,0
2016-02-24T04:00:00.000Z,0.314,2.186,6.102,0.859,4.33,0.053,0,0,0,0
2016-02-24T05:00:00.000Z,0.326,2.209,6.055,0.787,4.577,0.036,0,0,0,0
2016-02-24T06:00:00.000Z,0.326,2.112,5.957,0.713,3.957,0.024,0.159,0.063,0.058,0.063
2016-02-24T07:00:00.000Z,0.322,1.782,5.421,0.558,3.366,0.013,0.733,0.352,0.651,0.414
2016-02-24T08:00:00.000Z,0.317,1.672,5.077,0.4,3.228,0.006,1.906,1.22,1.72,0.811
2016-02-24T09:00:00.000Z,0.317,1.763,5.57,0.295,3.423,0.003,2.685,2.313,2.714,1.36
2016-02-24T10:00:00.000Z,0.317,1.579,6.023,0.342,4.178,0.003,2.859,3.125,3.335,1.763
2016-02-24T11:00:00.000Z,0.317,1.793,6.119,0.383,4.274,0.004,2.749,3.208,3.638,1.947
2016-02-24T12:00:00.000Z,0.301,1.635,6.088,0.348,4.308,0.003,2.847,2.978,3.765,1.929
2016-02-24T13:00:00.000Z,0.31,1.607,5.322,0.288,3.886,0.003,2.397,2.743,3.639,1.74
2016-02-24T14:00:00.000Z,0.289,1.271,4.556,0.22,3.494,0.002,1.851,2.047,2.897,1.163
2016-02-24T15:00:00.000Z,0.213,1.388,3.454,0.169,2.856,0.005,0.882,1.004,1.425,0.531
2016-02-24T16:00:00.000Z,0.262,1.179,2.555,0.155,2.339,0.008,0.09,0.175,0.177,0.051
2016-02-24T17:00:00.000Z,0.278,1.009,2.622,0.12,2.015,0.014,0.001,0,0.003,0
2016-02-24T18:00:00.000Z,0.253,1.091,2.972,0.107,2.097,0.018,0,0,0,0
2016-02-24T19:00:00.000Z,0.283,1.012,3.059,0.11,2.053,0.026,0,0,0,0
2016-02-24T20:00:00.000Z,0.268,0.886,3.09,0.155,2.034,0.031,0,0,0,0
2016-02-24T21:00:00.000Z,0.284,1.061,3.05,0.213,1.94,0.036,0,0,0,0
2016-02-24T22:00:00.000Z,0.255,1.072,2.723,0.29,2,0.033,0,0,0,0
2016-02-24T23:00:00.000Z,0.197,0.913,2.405,0.345,1.966,0.028,0,0,0,0
2016-02-25T00:00:00.000Z,0.176,0.761,2.129,0.432,1.981,0.029,0,0,0,0
2016-02-25T01:00:00.000Z,0.178,0.758,1.867,0.491,1.998,0.024,0,0,0,0
2016-02-25T02:00:00.000Z,0.183,0.828,1.739,0.563,1.818,0.018,0,0,0,0
2016-02-25T03:00:00.000Z,0.219,0.943,1.545,0.599,1.748,0.015,0,0,0,0
2016-02-25T04:00:00.000Z,0.226,1.035,1.437,0.643,1.735,0.011,0,0,0,0
2016-02-25T05:00:00.000Z,0.2,0.903,1.38,0.655,1.855,0.011,0,0,0,0
2016-02-25T06:00:00.000Z,0.174,1.045,1.408,0.669,1.872,0.011,0.144,0.048,0.056,0.03
2016-02-25T07:00:00.000Z,0.166,1.089,1.364,0.639,1.723,0.009,0.801,0.577,0.63,0.164
2016-02-25T08:00:00.000Z,0.145,1.275,1.088,0.504,1.715,0.004,1.806,1.549,1.746,0.402
2016-02-25T09:00:00.000Z,0.142,1.424,1.069,0.468,1.867,0.003,2.606,2.474,2.892,0.758
2016-02-25T10:00:00.000Z,0.14,1.597,1.507,0.702,2.416,0.006,2.89,2.947,3.429,1.06
2016-02-25T11:00:00.000Z,0.156,1.689,1.921,0.974,3.208,0.016,2.757,2.826,3.244,1.161
2016-02-25T12:00:00.000Z,0.145,1.941,2.265,1.003,3.595,0.026,2.378,2.294,2.826,1.063
2016-02-25T13:00:00.000Z,0.175,1.673,2.594,0.93,3.958,0.028,2.011,1.769,2.314,0.881
2016-02-25T14:00:00.000Z,0.194,1.788,2.507,0.881,3.696,0.043,1.384,1.372,1.783,0.592
2016-02-25T15:00:00.000Z,0.187,1.542,2.24,0.726,3.279,0.032,0.581,0.708,0.884,0.327
2016-02-25T16:00:00.000Z,0.143,1.407,1.781,0.6,3.135,0.018,0.078,0.145,0.14,0.071
2016-02-25T17:00:00.000Z,0.13,1.351,1.86,0.579,3.091,0.025,0.001,0,0.002,0
2016-02-25T18:00:00.000Z,0.158,1.035,2.345,0.687,3.113,0.029,0,0,0,0
2016-02-25T19:00:00.000Z,0.151,1.06,2.965,0.78,3.207,0.029,0,0,0,0
2016-02-25T20:00:00.000Z,0.142,1.202,3.368,0.767,3.185,0.022,0,0,0,0
2016-02-25T21:00:00.000Z,0.089,1.061,3.603,0.771,3.178,0.021,0,0,0,0
2016-02-25T22:00:00.000Z,0.071,1.153,3.785,0.783,3.077,0.019,0,0,0,0
2016-02-25T23:00:00.000Z,0.099,1.097,3.804,0.786,2.736,0.019,0,0,0,0
2016-02-26T00:00:00.000Z,0.07,1.153,3.792,0.695,2.534,0.015,0,0,0,0
2016-02-26T01:00:00.000Z,0.073,0.896,3.713,0.598,2.495,0.014,0,0,0,0
2016-02-26T02:00:00.000Z,0.091,0.838,3.653,0.509,2.477,0.011,0,0,0,0
2016-02-26T03:00:00.000Z,0.092,0.93,3.48,0.445,2.252,0.007,0,0,0,0
2016-02-26T04:00:00.000Z,0.093,0.618,3.083,0.305,2.042,0.005,0,0,0,0
2016-02-26T05:00:00.000Z,0.113,0.585,2.837,0.232,2.026,0.007,0,0,0,0.001
2016-02-26T06:00:00.000Z,0.125,0.523,2.557,0.175,1.789,0.009,0.124,0.088,0.226,0.105
2016-02-26T07:00:00.000Z,0.164,0.438,2.186,0.116,1.515,0.012,0.67,0.733,1.398,0.688
2016-02-26T08:00:00.000Z,0.192,0.237,1.833,0.08,1.351,0.014,1.46,1.577,3.005,1.351
2016-02-26T09:00:00.000Z,0.139,0.317,1.712,0.059,1.143,0.013,2.221,2.317,4.415,2.021
2016-02-26T10:00:00.000Z,0.122,0.235,1.572,0.046,0.938,0.017,2.585,2.792,4.957,2.158
2016-02-26T11:00:00.000Z,0.139,0.11,1.437,0.046,0.865,0.02,2.283,2.781,4.88,2.122
2016-02-26T12:00:00.000Z,0.137,0.035,1.195,0.063,0.705,0.025,1.913,2.668,4.526,1.859
2016-02-26T13:00:00.000Z,0.16,0.039,0.971,0.106,0.537,0.032,1.601,2.253,3.89,1.542
2016-02-26T14:00:00.000Z,0.138,0.017,0.688,0.161,0.383,0.045,1.307,1.588,2.831,1.039
2016-02-26T15:00:00.000Z,0.17,0.007,0.5,0.222,0.329,0.063,0.658,0.791,1.363,0.518
2016-02-26T16:00:00.000Z,0.133,0.019,0.332,0.269,0.34,0.079,0.079,0.153,0.193,0.132
2016-02-26T17:00:00.000Z,0.107,0.021,0.258,0.383,0.463,0.128,0.001,0,0.003,0
2016-02-26T18:00:00.000Z,0.123,0.008,0.311,0.529,0.532,0.187,0,0,0,0
2016-02-26T19:00:00.000Z,0.132,0.006,0.373,0.689,0.613,0.226,0,0,0,0
2016-02-26T20:00:00.000Z,0.082,0.011,0.418,0.845,0.699,0.253,0,0,0,0
2016-02-26T21:00:00.000Z,0.063,0.025,0.428,0.888,0.817,0.272,0,0,0,0
2016-02-26T22:00:00.000Z,0.058,0.024,0.436,0.943,0.875,0.268,0,0,0,0
2016-02-26T23:00:00.000Z,0.055,0.015,0.449,0.994,0.964,0.271,0,0,0,0
2016-02-27T00:00:00.000Z,0.032,0.017,0.489,1.012,1.113,0.262,0,0,0,0
2016-02-27T01:00:00.000Z,0.025,0.023,0.532,1.026,1.18,0.253,0,0,0,0
2016-02-27T02:00:00.000Z,0.018,0.02,0.653,1.042,1.192,0.207,0,0,0,0
2016-02-27T03:00:00.000Z,0.012,0.037,0.858,1.2,1.167,0.177,0,0,0,0
2016-02-27T04:00:00.000Z,0.006,0.011,1.058,1.324,1.259,0.149,0,0,0,0
2016-02-27T05:00:00.000Z,0.021,0.018,1.27,1.449,1.392,0.137,0,0,0,0
2016-02-27T06:00:00.000Z,0.027,0.009,1.6,1.473,1.514,0.14,0.223,0.11,0.219,0.109
2016-02-27T07:00:00.000Z,0.021,0.006,1.678,1.294,1.467,0.122,1.229,0.932,1.436,0.636
2016-02-27T08:00:00.000Z,0.013,0.009,1.27,0.904,1.071,0.082,2.716,2.358,3.098,1.415
2016-02-27T09:00:00.000Z,0.018,0.004,0.909,0.811,0.788,0.054,3.77,3.491,4.397,2.138
2016-02-27T10:00:00.000Z,0.012,0.004,1.053,0.978,0.8,0.055,4.298,4.393,5.278,2.555
2016-02-27T11:00:00.000Z,0.009,0.004,1.465,1.245,0.999,0.058,4.421,4.748,5.678,2.804
2016-02-27T12:00:00.000Z,0,0.004,1.641,1.438,1.188,0.051,3.998,4.576,5.588,2.816
2016-02-27T13:00:00.000Z,0,0.011,1.728,1.516,1.33,0.057,3.08,3.974,4.889,2.62
2016-02-27T14:00:00.000Z,0,0.014,1.808,1.668,1.507,0.057,1.913,2.899,3.615,1.78
2016-02-27T15:00:00.000Z,0,0.008,1.847,1.726,1.549,0.069,0.796,1.494,1.855,0.856
2016-02-27T16:00:00.000Z,0,0.018,1.779,1.794,1.66,0.119,0.103,0.31,0.322,0.091
2016-02-27T17:00:00.000Z,0,0.019,2.036,2.322,2.1,0.239,0.001,0.001,0.003,0
2016-02-27T18:00:00.000Z,0.001,0.022,2.315,2.65,2.484,0.331,0,0,0,0
2016-02-27T19:00:00.000Z,0.001,0.031,2.162,2.744,2.503,0.375,0,0,0,0
2016-02-27T20:00:00.000Z,0,0.027,1.944,2.707,2.261,0.361,0,0,0,0
2016-02-27T21:00:00.000Z,0,0.058,1.645,2.572,1.939,0.328,0,0,0,0
2016-02-27T22:00:00.000Z,0,0.086,1.247,2.606,1.724,0.331,0,0,0,0
