"Date (UTC)","Wind offshore 50Hertz","Wind offshore Tennet","Wind onshore 50Hertz","Wind Amprion","Wind onshore Tennet","Wind Transnet BW","Solar 50Hertz","Solar Amprion","Solar Tennet","Solar Transnet BW"
2015-04-18T09:00:00.000Z,0.002,0.065,1.506,1.245,0.591,0.104,3.803,5.067,6.881,2.839
2015-04-18T10:00:00.000Z,0.001,0.088,1.48,1.296,0.689,0.087,3.722,4.859,7.258,2.755
2015-04-18T11:00:00.000Z,0.001,0.152,1.359,1.103,0.841,0.082,3.683,5.206,7.742,2.803
2015-04-18T12:00:00.000Z,0.002,0.213,1.372,0.939,1.212,0.067,3.707,5.371,7.754,2.797
2015-04-18T13:00:00.000Z,0.007,0.248,1.466,0.788,1.59,0.058,3.588,5.034,7.219,2.611
2015-04-18T14:00:00.000Z,0.015,0.288,1.529,0.656,1.765,0.049,3.027,4.202,5.974,2.247
2015-04-18T15:00:00.000Z,0.02,0.385,1.41,0.628,1.799,0.04,2.041,2.958,4.295,1.631
2015-04-18T16:00:00.000Z,0.021,0.537,1.088,0.62,1.948,0.044,1.156,1.504,2.21,0.835
2015-04-18T17:00:00.000Z,0.022,0.587,0.711,0.586,1.911,0.041,0.273,0.413,0.591,0.224
2015-04-18T18:00:00.000Z,0.027,0.57,0.465,0.667,1.871,0.049,0.014,0.023,0.031,0.003
2015-04-18T19:00:00.000Z,0.022,0.603,0.426,0.781,1.886,0.091,0,0,0,0
2015-04-18T20:00:00.000Z,0.021,0.65,0.376,0.757,1.86,0.122,0,0,0,0
2015-04-18T21:00:00.000Z,0.021,0.714,0.395,0.725,1.931,0.152,0,0,0,0
2015-04-18T22:00:00.000Z,0.014,0.75,0.451,0.708,1.778,0.175,0,0,0,0
2015-04-18T23:00:00.000Z,0.009,0.774,0.538,0.636,1.511,0.215,0,0,0,0
2015-04-19T00:00:00.000Z,0.009,0.671,0.603,0.539,1.131,0.252,0,0,0,0
2015-04-19T01:00:00.000Z,0.007,0.523,0.69,0.522,0.855,0.264,0,0,0,0
2015-04-19T02:00:00.000Z,0.004,0.389,0.804,0.467,0.629,0.259,0,0,0,0
2015-04-19T03:00:00.000Z,0.001,0.241,0.697,0.455,0.49,0.242,0,0,0,0
2015-04-19T04:00:00.000Z,0,0.167,0.549,0.458,0.393,0.27,0.119,0.029,0.113,0.05
2015-04-19T05:00:00.000Z,0,0.27,0.376,0.456,0.428,0.242,0.89,0.533,1.138,0.415
2015-04-19T06:00:00.000Z,0,0.332,0.111,0.354,0.428,0.181,2.223,1.826,3.025,1.229
2015-04-19T07:00:00.000Z,0,0.331,0.025,0.267,0.394,0.207,3.544,3.132,5.218,2.087
2015-04-19T08:00:00.000Z,0,0.266,0.031,0.554,0.352,0.326,4.644,4.335,7.224,2.791
2015-04-19T09:00:00.000Z,0,0.199,0.108,0.602,0.352,0.285,5.423,5.222,8.704,3.27
2015-04-19T10:00:00.000Z,0,0.13,0.261,0.53,0.238,0.192,5.792,5.752,9.631,3.565
2015-04-19T11:00:00.000Z,0,0.094,0.375,0.46,0.163,0.152,5.552,6.199,9.903,3.689
2015-04-19T12:00:00.000Z,0,0.048,0.466,0.436,0.127,0.138,5.028,6.051,9.648,3.54
2015-04-19T13:00:00.000Z,0,0.049,0.514,0.416,0.22,0.128,4.307,5.38,8.726,3.141
2015-04-19T14:00:00.000Z,0,0.081,0.604,0.435,0.361,0.136,3.525,4.435,7.095,2.517
2015-04-19T15:00:00.000Z,0,0.076,0.659,0.536,0.423,0.094,2.41,3.11,4.889,1.67
2015-04-19T16:00:00.000Z,0.002,0.067,0.695,0.669,0.52,0.09,1.225,1.503,2.458,0.762
2015-04-19T17:00:00.000Z,0.007,0.084,0.623,0.727,0.766,0.075,0.323,0.419,0.665,0.212
2015-04-19T18:00:00.000Z,0.017,0.091,0.634,0.876,1.052,0.082,0.015,0.026,0.037,0.002
2015-04-19T19:00:00.000Z,0.025,0.116,0.702,1.268,1.344,0.108,0,0,0,0
2015-04-19T20:00:00.000Z,0.023,0.122,0.935,1.339,1.55,0.119,0,0,0,0
2015-04-19T21:00:00.000Z,0.017,0.12,1.28,1.182,1.582,0.173,0,0,0,0
2015-04-19T22:00:00.000Z,0.02,0.096,1.511,1.26,1.476,0.129,0,0,0,0
2015-04-19T23:00:00.000Z,0.027,0.11,1.654,1.157,1.467,0.114,0,0,0,0
2015-04-20T00:00:00.000Z,0.03,0.085,1.784,1.013,1.266,0.091,0,0,0,0
2015-04-20T01:00:00.000Z,0.028,0.048,2.011,0.944,1.087,0.084,0,0,0,0
2015-04-20T02:00:00.000Z,0.031,0.035,2.502,0.875,0.858,0.089,0,0,0,0
2015-04-20T03:00:00.000Z,0.033,0.07,2.85,0.745,0.911,0.069,0,0,0,0
2015-04-20T04:00:00.000Z,0.025,0.108,3.191,0.649,1.056,0.059,0.137,0.037,0.134,0.049
2015-04-20T05:00:00.000Z,0.019,0.154,2.968,0.501,1.114,0.047,0.973,0.633,1.225,0.413
2015-04-20T06:00:00.000Z,0.019,0.191,1.869,0.279,0.796,0.03,2.401,1.916,3.234,1.168
2015-04-20T07:00:00.000Z,0.02,0.216,1.443,0.126,0.722,0.008,3.861,3.482,5.586,2.015
2015-04-20T08:00:00.000Z,0.017,0.259,1.562,0.171,1.027,0.009,5.004,4.8,7.63,2.728
2015-04-20T09:00:00.000Z,0.012,0.257,1.7,0.354,1.263,0.017,5.716,5.669,9.06,3.225
2015-04-20T10:00:00.000Z,0.008,0.289,2.04,0.517,1.469,0.016,6.032,6.173,9.876,3.442
2015-04-20T11:00:00.000Z,0.004,0.309,2.5,0.578,1.811,0.021,6.054,6.343,10.07,3.508
2015-04-20T12:00:00.000Z,0.001,0.287,2.999,0.605,2.009,0.034,5.751,6.099,9.668,3.381
2015-04-20T13:00:00.000Z,0,0.267,3.299,0.707,2.046,0.054,5.044,5.573,8.652,3.037
2015-04-20T14:00:00.000Z,0,0.247,3.705,0.811,1.943,0.046,3.951,4.514,7.024,2.466
2015-04-20T15:00:00.000Z,0.002,0.262,3.83,0.821,1.908,0.051,2.469,3.022,4.811,1.665
2015-04-20T16:00:00.000Z,0.004,0.279,3.645,0.826,1.76,0.056,1.152,1.45,2.426,0.821
2015-04-20T17:00:00.000Z,0.004,0.346,2.831,0.757,1.644,0.061,0.306,0.411,0.656,0.23
2015-04-20T18:00:00.000Z,0.005,0.414,2.439,0.943,1.813,0.054,0.017,0.03,0.037,0.003
2015-04-20T19:00:00.000Z,0.011,0.372,2.35,1.296,1.973,0.051,0,0,0,0
2015-04-20T20:00:00.000Z,0.019,0.381,2.171,1.385,1.881,0.056,0,0,0,0
2015-04-20T21:00:00.000Z,0.022,0.386,1.981,1.25,1.698,0.064,0,0,0,0
2015-04-20T22:00:00.000Z,0.016,0.365,1.761,1.091,1.378,0.089,0,0,0,0
2015-04-20T23:00:00.000Z,0.007,0.352,1.467,0.842,1.324,0.093,0,0,0,0
2015-04-21T00:00:00.000Z,0.009,0.431,1.318,0.621,1.284,0.08,0,0,0,0
2015-04-21T01:00:00.000Z,0.014,0.511,1.37,0.561,1.368,0.052,0,0,0,0
2015-04-21T02:00:00.000Z,0.03,0.565,2.054,0.564,1.796,0.037,0,0,0,0
2015-04-21T03:00:00.000Z,0.042,0.574,3.199,0.535,2.21,0.026,0,0,0,0
2015-04-21T04:00:00.000Z,0.043,0.534,4.513,0.484,2.167,0.026,0.153,0.044,0.154,0.056
2015-04-21T05:00:00.000Z,0.042,0.569,5.111,0.364,2.401,0.02,0.985,0.672,1.329,0.45
2015-04-21T06:00:00.000Z,0.04,0.597,4.144,0.155,1.922,0.009,2.395,2.062,3.442,1.227
2015-04-21T07:00:00.000Z,0.031,0.722,3.612,0.06,1.968,0.007,3.881,3.555,5.734,2.068
2015-04-21T08:00:00.000Z,0.015,0.894,4.113,0.039,2.753,0.004,5.026,4.801,7.698,2.779
2015-04-21T09:00:00.000Z,0.004,0.943,5.152,0.096,3.557,0.006,5.751,5.716,9.041,3.237
2015-04-21T10:00:00.000Z,0.001,0.854,5.868,0.193,4.82,0.006,6.102,6.171,9.79,3.483
2015-04-21T11:00:00.000Z,0,0.849,6.401,0.308,5.379,0.006,6.19,6.285,9.974,3.579
2015-04-21T12:00:00.000Z,0,0.942,6.87,0.465,5.452,0.009,5.896,6.024,9.593,3.422
2015-04-21T13:00:00.000Z,0,1.056,7.231,0.628,6.166,0.008,5.177,5.473,8.551,3.059
2015-04-21T14:00:00.000Z,0,1.014,7.139,0.809,6.397,0.009,4.123,4.496,6.854,2.464
2015-04-21T15:00:00.000Z,0,0.966,6.832,0.974,6.249,0.012,2.697,3.034,4.671,1.681
2015-04-21T16:00:00.000Z,0,0.986,6.075,1.118,5.783,0.024,1.316,1.502,2.339,0.809
2015-04-21T17:00:00.000Z,0.001,1.012,4.91,1.289,5.622,0.033,0.357,0.435,0.62,0.225
2015-04-21T18:00:00.000Z,0.006,0.969,4.35,1.568,5.157,0.05,0.022,0.034,0.043,0.005
2015-04-21T19:00:00.000Z,0.021,0.988,4.373,1.859,4.707,0.073,0,0,0,0
2015-04-21T20:00:00.000Z,0.034,1.02,4.637,1.736,4.363,0.083,0,0,0,0
2015-04-21T21:00:00.000Z,0.031,1.149,4.48,1.485,4.31,0.067,0,0,0,0
2015-04-21T22:00:00.000Z,0.027,1.211,4.259,1.225,4.192,0.055,0,0,0,0
2015-04-21T23:00:00.000Z,0.023,1.252,3.951,0.949,4.327,0.059,0,0,0,0
2015-04-22T00:00:00.000Z,0.011,1.282,3.712,0.909,4.627,0.055,0,0,0,0
2015-04-22T01:00:00.000Z,0.006,1.31,3.421,0.88,4.634,0.039,0,0,0,0
2015-04-22T02:00:00.000Z,0.002,1.322,2.884,0.873,4.847,0.028,0,0,0,0
2015-04-22T03:00:00.000Z,0.001,1.347,2.075,0.945,5.193,0.018,0,0,0,0
2015-04-22T04:00:00.000Z,0.001,1.347,1.593,0.907,5.164,0.028,0.073,0.038,0.143,0.06
2015-04-22T05:00:00.000Z,0.001,1.303,1.331,0.912,4.519,0.026,0.359,0.509,1.088,0.47
2015-04-22T06:00:00.000Z,0,1.275,0.876,0.688,4.099,0.013,0.78,1.452,2.794,1.263
2015-04-22T07:00:00.000Z,0,1.187,0.7,0.608,3.659,0.004,1.262,2.438,4.695,2.096
2015-04-22T08:00:00.000Z,0,1.042,0.486,0.836,3.045,0.011,1.88,3.354,6.418,2.81
2015-04-22T09:00:00.000Z,0,0.888,0.406,0.929,2.425,0.035,2.494,4.134,7.568,3.279
2015-04-22T10:00:00.000Z,0,0.784,0.298,0.909,1.98,0.063,2.799,4.697,8.115,3.508
2015-04-22T11:00:00.000Z,0,0.669,0.251,0.966,1.71,0.106,2.762,5.152,8.321,3.532
2015-04-22T12:00:00.000Z,0,0.553,0.251,0.967,1.493,0.135,2.65,5.237,8.091,3.355
2015-04-22T13:00:00.000Z,0.001,0.53,0.198,0.876,1.667,0.151,2.676,4.871,7.322,3.022
2015-04-22T14:00:00.000Z,0.003,0.526,0.152,0.776,1.651,0.237,2.525,4.045,5.929,2.472
2015-04-22T15:00:00.000Z,0.007,0.427,0.087,0.687,1.389,0.319,1.977,2.822,4.152,1.667
2015-04-22T16:00:00.000Z,0.012,0.279,0.062,0.718,1.09,0.283,1.016,1.432,2.166,0.812
2015-04-22T17:00:00.000Z,0.014,0.21,0.076,0.799,0.897,0.246,0.304,0.438,0.654,0.244
2015-04-22T18:00:00.000Z,0.013,0.236,0.121,0.819,0.895,0.218,0.025,0.032,0.053,0.005
2015-04-22T19:00:00.000Z,0.008,0.277,0.192,0.844,0.992,0.167,0,0,0,0
2015-04-22T20:00:00.000Z,0.008,0.335,0.359,0.818,1.121,0.089,0,0,0,0
2015-04-22T21:00:00.000Z,0.016,0.356,0.645,0.699,1.161,0.059,0,0,0,0
2015-04-22T22:00:00.000Z,0.026,0.328,1.09,0.528,1.045,0.035,0,0,0,0
2015-04-22T23:00:00.000Z,0.036,0.275,1.618,0.345,0.878,0.016,0,0,0,0
2015-04-23T00:00:00.000Z,0.043,0.237,2.022,0.308,0.765,0.007,0,0,0,0
2015-04-23T01:00:00.000Z,0.044,0.232,2.173,0.312,0.797,0.007,0,0,0,0
2015-04-23T02:00:00.000Z,0.043,0.236,2.133,0.283,0.764,0.006,0,0,0,0
2015-04-23T03:00:00.000Z,0.042,0.272,2.093,0.222,0.812,0.003,0.001,0,0,0
2015-04-23T04:00:00.000Z,0.04,0.224,2.103,0.2,0.735,0.005,0.18,0.044,0.103,0.062
2015-04-23T05:00:00.000Z,0.042,0.204,1.759,0.162,0.793,0.002,1.002,0.55,0.9,0.473
2015-04-23T06:00:00.000Z,0.046,0.137,1.137,0.075,0.744,0,2.274,1.562,2.221,1.253
2015-04-23T07:00:00.000Z,0.046,0.079,0.888,0.041,0.611,0,3.556,2.562,3.623,2.1
2015-04-23T08:00:00.000Z,0.046,0.086,0.973,0.055,0.525,0,4.643,3.486,4.986,2.74
2015-04-23T09:00:00.000Z,0.046,0.093,0.952,0.041,0.491,0,5.341,4.44,6.134,3.151
2015-04-23T10:00:00.000Z,0.046,0.085,0.975,0.043,0.53,0.003,5.824,5.307,6.816,3.313
2015-04-23T11:00:00.000Z,0.046,0.102,1.047,0.045,0.697,0.008,6.017,5.691,7.139,3.338
2015-04-23T12:00:00.000Z,0.046,0.129,1.04,0.039,0.723,0.009,5.719,5.67,6.898,3.241
2015-04-23T13:00:00.000Z,0.044,0.167,1.1,0.047,0.945,0.01,5.057,5.336,6.265,2.958
2015-04-23T14:00:00.000Z,0.04,0.177,1.047,0.057,0.866,0.015,3.981,4.256,5.266,2.425
2015-04-23T15:00:00.000Z,0.038,0.207,0.926,0.053,0.87,0.017,2.631,2.958,3.932,1.648
2015-04-23T16:00:00.000Z,0.037,0.252,0.877,0.061,0.811,0.017,1.284,1.476,2.182,0.868
2015-04-23T17:00:00.000Z,0.042,0.264,0.805,0.067,0.631,0.028,0.359,0.448,0.656,0.254
2015-04-23T18:00:00.000Z,0.042,0.208,0.975,0.094,0.554,0.019,0.023,0.038,0.052,0.007
2015-04-23T19:00:00.000Z,0.044,0.127,1.325,0.16,0.564,0.038,0,0,0,0
2015-04-23T20:00:00.000Z,0.043,0.066,1.483,0.213,0.434,0.038,0,0,0,0
2015-04-23T21:00:00.000Z,0.034,0.047,1.333,0.263,0.315,0.034,0,0,0,0
2015-04-23T22:00:00.000Z,0.026,0.045,1.084,0.319,0.332,0.034,0,0,0,0
2015-04-23T23:00:00.000Z,0.027,0.066,0.871,0.353,0.33,0.036,0,0,0,0
2015-04-24T00:00:00.000Z,0.021,0.081,0.597,0.408,0.367,0.049,0,0,0,0
2015-04-24T01:00:00.000Z,0.014,0.095,0.419,0.39,0.388,0.061,0,0,0,0
2015-04-24T02:00:00.000Z,0.012,0.087,0.408,0.37,0.283,0.07,0,0,0,0
2015-04-24T03:00:00.000Z,0.011,0.109,0.409,0.348,0.289,0.07,0.001,0,0,0
2015-04-24T04:00:00.000Z,0.014,0.111,0.466,0.355,0.376,0.062,0.177,0.062,0.143,0.067
2015-04-24T05:00:00.000Z,0.018,0.084,0.551,0.379,0.444,0.032,0.93,0.726,1.103,0.501
2015-04-24T06:00:00.000Z,0.02,0.065,0.478,0.358,0.374,0.026,2.097,2.08,2.82,1.305
2015-04-24T07:00:00.000Z,0.021,0.051,0.341,0.215,0.213,0.013,3.315,3.58,4.944,2.159
2015-04-24T08:00:00.000Z,0.018,0.083,0.489,0.246,0.28,0.014,4.503,4.807,7.182,2.848
2015-04-24T09:00:00.000Z,0.015,0.123,0.686,0.426,0.483,0.011,5.331,5.598,8.81,3.318
2015-04-24T10:00:00.000Z,0.014,0.193,1.005,0.588,0.825,0.007,5.791,6.021,9.546,3.51
2015-04-24T11:00:00.000Z,0.011,0.213,1.435,0.671,1.231,0.005,5.845,6.148,9.775,3.592
2015-04-24T12:00:00.000Z,0.009,0.206,1.736,0.727,1.428,0.006,5.499,5.934,9.413,3.446
2015-04-24T13:00:00.000Z,0.005,0.257,1.923,0.787,1.546,0.009,4.767,5.254,8.438,3.093
2015-04-24T14:00:00.000Z,0.002,0.248,1.818,0.749,1.46,0.015,3.737,4.205,6.899,2.515
2015-04-24T15:00:00.000Z,0.001,0.286,1.511,0.662,1.29,0.02,2.487,2.845,4.859,1.669
2015-04-24T16:00:00.000Z,0,0.325,1.096,0.573,1.023,0.018,1.257,1.392,2.057,0.821
2015-04-24T17:00:00.000Z,0,0.39,0.716,0.368,0.779,0.004,0.34,0.411,0.674,0.212
2015-04-24T18:00:00.000Z,0,0.404,0.642,0.323,0.706,0.004,0.025,0.032,0.052,0.008
2015-04-24T19:00:00.000Z,0,0.388,0.877,0.46,0.74,0.004,0,0,0,0
2015-04-24T20:00:00.000Z,0.002,0.453,1.29,0.626,0.839,0.005,0,0,0,0
2015-04-24T21:00:00.000Z,0.006,0.424,1.723,0.857,1.093,0.016,0,0,0,0
2015-04-24T22:00:00.000Z,0.013,0.498,2.198,0.81,1.622,0.03,0,0,0,0
2015-04-24T23:00:00.000Z,0.016,0.677,2.598,0.792,2.244,0.035,0,0,0,0
2015-04-25T00:00:00.000Z,0.018,0.914,2.727,0.799,2.917,0.043,0,0,0,0
2015-04-25T01:00:00.000Z,0.023,1.173,2.664,0.729,3.491,0.044,0,0,0,0
2015-04-25T02:00:00.000Z,0.031,1.225,2.615,0.691,3.581,0.049,0,0,0,0
2015-04-25T03:00:00.000Z,0.032,1.164,2.747,0.785,3.534,0.065,0.002,0,0,0
2015-04-25T04:00:00.000Z,0.025,1.046,2.904,0.724,3.088,0.089,0.192,0.033,0.214,0.04
2015-04-25T05:00:00.000Z,0.018,0.932,2.897,0.805,2.691,0.106,0.999,0.327,1.124,0.279
2015-04-25T06:00:00.000Z,0.02,0.907,2.364,0.768,2.417,0.101,1.871,0.822,2.429,0.561
2015-04-25T07:00:00.000Z,0.023,0.986,1.474,0.708,2.403,0.144,2.73,1.261,3.692,0.8
2015-04-25T08:00:00.000Z,0.03,1.083,1.171,0.7,2.274,0.13,3.228,1.702,4.613,1.071
2015-04-25T09:00:00.000Z,0.036,1.093,1.431,0.743,2.258,0.166,3.527,2.162,4.876,1.362
2015-04-25T10:00:00.000Z,0.028,1.063,1.754,0.975,2.724,0.101,3.662,2.391,4.683,1.631
2015-04-25T11:00:00.000Z,0.013,1.1,2.246,1.178,3.278,0.102,3.467,2.607,4.36,1.649
2015-04-25T12:00:00.000Z,0.013,1.176,2.875,1.218,3.581,0.122,3.017,2.427,4.047,1.298
2015-04-25T13:00:00.000Z,0.022,1.184,3.108,1.288,3.806,0.217,2.133,2.042,3.403,0.863
2015-04-25T14:00:00.000Z,0.015,1.206,3.179,1.103,3.607,0.181,1.301,1.464,2.454,0.61
2015-04-25T15:00:00.000Z,0.007,1.253,3.071,1.037,3.412,0.117,0.789,1.028,1.525,0.426
2015-04-25T16:00:00.000Z,0.012,1.121,3.162,0.875,2.724,0.069,0.409,0.625,0.76,0.21
2015-04-25T17:00:00.000Z,0.032,1.004,2.531,0.718,2.389,0.071,0.123,0.237,0.262,0.051
2015-04-25T18:00:00.000Z,0.046,1.032,1.984,0.67,2.211,0.089,0.01,0.021,0.028,0.004
2015-04-25T19:00:00.000Z,0.041,0.929,1.917,0.8,2.398,0.072,0,0,0,0
2015-04-25T20:00:00.000Z,0.037,0.714,1.896,0.944,2.169,0.08,0,0,0,0
2015-04-25T21:00:00.000Z,0.032,0.471,1.849,1.162,2.272,0.086,0,0,0,0
2015-04-25T22:00:00.000Z,0.027,0.374,1.895,1.365,2.165,0.099,0,0,0,0
2015-04-25T23:00:00.000Z,0.025,0.254,1.929,1.331,1.983,0.1,0,0,0,0
2015-04-26T00:00:00.000Z,0.019,0.162,1.934,1.21,1.763,0.1,0,0,0,0
2015-04-26T01:00:00.000Z,0.011,0.161,1.913,1.176,1.436,0.087,0,0,0,0
2015-04-26T02:00:00.000Z,0.009,0.201,1.744,0.991,1.154,0.088,0,0,0,0
2015-04-26T03:00:00.000Z,0.011,0.202,1.481,0.997,1.005,0.06,0.002,0,0,0
2015-04-26T04:00:00.000Z,0.014,0.196,1.183,0.991,0.883,0.059,0.152,0.038,0.074,0.042
2015-04-26T05:00:00.000Z,0.011,0.198,0.87,0.899,0.789,0.062,0.679,0.384,0.614,0.351
2015-04-26T06:00:00.000Z,0.007,0.261,0.564,0.782,0.792,0.039,1.401,1.08,1.71,1.005
2015-04-26T07:00:00.000Z,0.005,0.251,0.574,0.721,0.854,0.042,2.37,2.019,2.848,1.812
2015-04-26T08:00:00.000Z,0.004,0.23,0.739,0.723,1.062,0.038,2.894,3.035,4.157,2.462
2015-04-26T09:00:00.000Z,0.004,0.175,1.006,0.764,1.478,0.025,3.135,3.61,5.295,2.719
2015-04-26T10:00:00.000Z,0.001,0.1,1.194,0.924,1.847,0.021,3.292,3.882,5.984,2.733
2015-04-26T11:00:00.000Z,0.001,0.069,1.309,0.992,1.955,0.017,3.306,4.014,6.242,2.669
2015-04-26T12:00:00.000Z,0.002,0.042,1.375,0.86,2.102,0.022,3.213,3.753,6.063,2.398
2015-04-26T13:00:00.000Z,0.006,0.033,1.328,0.616,1.972,0.038,3.229,3.254,5.529,2.169
2015-04-26T14:00:00.000Z,0.015,0.016,1.186,0.394,1.539,0.037,2.502,2.438,4.557,1.617
2015-04-26T15:00:00.000Z,0.022,0.042,0.746,0.217,1.346,0.012,1.735,1.586,3.085,0.995
2015-04-26T16:00:00.000Z,0.023,0.054,0.542,0.137,1.095,0.011,0.952,0.84,1.641,0.509
2015-04-26T17:00:00.000Z,0.028,0.064,0.522,0.175,0.861,0.008,0.273,0.268,0.532,0.158
2015-04-26T18:00:00.000Z,0.024,0.037,0.502,0.179,0.555,0.035,0.022,0.021,0.052,0.008
2015-04-26T19:00:00.000Z,0.017,0.033,0.543,0.328,0.478,0.051,0,0,0,0
2015-04-26T20:00:00.000Z,0.01,0.028,0.495,0.339,0.43,0.068,0,0,0,0
2015-04-26T21:00:00.000Z,0.003,0.023,0.529,0.325,0.474,0.072,0,0,0,0
2015-04-26T22:00:00.000Z,0.002,0.029,0.622,0.287,0.542,0.093,0,0,0,0
2015-04-26T23:00:00.000Z,0.005,0.033,0.698,0.301,0.652,0.089,0,0,0,0
2015-04-27T00:00:00.000Z,0.006,0.044,0.802,0.422,0.787,0.088,0,0,0,0
2015-04-27T01:00:00.000Z,0.006,0.071,0.951,0.548,0.958,0.076,0,0,0,0
2015-04-27T02:00:00.000Z,0.008,0.1,1.196,0.671,1.148,0.056,0,0,0,0
2015-04-27T03:00:00.000Z,0.009,0.126,1.204,0.881,1.395,0.074,0.002,0,0,0
2015-04-27T04:00:00.000Z,0.011,0.168,1.342,1.068,1.541,0.103,0.119,0.034,0.16,0.048
2015-04-27T05:00:00.000Z,0.012,0.165,1.354,1.17,1.392,0.069,0.483,0.28,1.036,0.367
2015-04-27T06:00:00.000Z,0.007,0.264,1.262,1.331,1.325,0.046,0.856,0.81,2.52,0.908
2015-04-27T07:00:00.000Z,0.004,0.355,1.179,1.364,1.424,0.052,1.147,1.392,4.171,1.42
2015-04-27T08:00:00.000Z,0.003,0.541,1.258,1.46,1.675,0.078,1.844,2.014,5.708,1.797
2015-04-27T09:00:00.000Z,0.002,0.62,1.314,1.451,1.859,0.049,2.388,2.572,6.61,2.125
2015-04-27T10:00:00.000Z,0.001,0.628,1.552,1.462,2.055,0.021,2.685,2.927,7.063,2.126
2015-04-27T11:00:00.000Z,0.001,0.564,1.979,1.524,2.167,0.015,2.709,2.9,7.001,2.087
2015-04-27T12:00:00.000Z,0.002,0.515,2.613,1.601,2.401,0.02,2.433,2.776,6.667,2.04
2015-04-27T13:00:00.000Z,0.002,0.505,3.245,1.798,2.664,0.02,1.895,2.396,5.894,1.756
2015-04-27T14:00:00.000Z,0.001,0.576,3.936,1.826,3.045,0.034,1.353,1.982,4.823,1.472
2015-04-27T15:00:00.000Z,0.001,0.544,4.161,1.844,3.116,0.048,0.815,1.316,3.42,1.02
2015-04-27T16:00:00.000Z,0.002,0.514,4.055,1.864,2.73,0.08,0.355,0.689,1.695,0.533
2015-04-27T17:00:00.000Z,0.004,0.519,3.69,1.767,2.528,0.117,0.103,0.236,0.503,0.113
2015-04-27T18:00:00.000Z,0.004,0.442,3.087,1.747,2.144,0.199,0.01,0.022,0.064,0.001
2015-04-27T19:00:00.000Z,0.004,0.324,2.783,1.757,2.034,0.234,0,0,0,0
2015-04-27T20:00:00.000Z,0.011,0.199,2.495,1.68,1.908,0.251,0,0,0,0
2015-04-27T21:00:00.000Z,0.021,0.124,2.571,1.586,1.781,0.16,0,0,0,0
2015-04-27T22:00:00.000Z,0.02,0.061,2.808,1.429,1.509,0.138,0,0,0,0
2015-04-27T23:00:00.000Z,0.018,0.039,3.039,1.248,1.227,0.144,0,0,0,0
2015-04-28T00:00:00.000Z,0.024,0.027,2.657,1.078,1.01,0.152,0,0,0,0
2015-04-28T01:00:00.000Z,0.024,0.015,2.27,0.836,0.803,0.148,0,0,0,0
2015-04-28T02:00:00.000Z,0.017,0.009,1.953,0.653,0.67,0.171,0,0,0,0
2015-04-28T03:00:00.000Z,0.012,0.03,1.823,0.529,0.541,0.215,0.003,0,0,0
2015-04-28T04:00:00.000Z,0.008,0.107,1.647,0.446,0.557,0.278,0.077,0.063,0.114,0.018
2015-04-28T05:00:00.000Z,0.004,0.283,1.464,0.514,0.749,0.306,0.329,0.554,0.631,0.093
2015-04-28T06:00:00.000Z,0.004,0.471,1.226,0.422,0.864,0.296,0.725,1.494,1.524,0.206
2015-04-28T07:00:00.000Z,0.004,0.669,1.182,0.534,1.167,0.285,1.173,2.653,2.611,0.4
2015-04-28T08:00:00.000Z,0.002,0.728,1.005,0.946,1.402,0.313,1.59,3.731,3.655,0.715
2015-04-28T09:00:00.000Z,0,0.679,0.959,1.049,1.646,0.235,1.977,4.29,4.452,1.163
2015-04-28T10:00:00.000Z,0,0.651,1.06,1.282,1.776,0.234,2.346,4.326,4.999,1.402
2015-04-28T11:00:00.000Z,0.003,0.589,1.2,1.814,2.202,0.184,2.513,3.802,5.149,1.553
2015-04-28T12:00:00.000Z,0.01,0.611,1.458,2.197,2.484,0.168,2.589,3.088,4.946,1.531
2015-04-28T13:00:00.000Z,0.019,0.783,1.776,2.334,2.913,0.194,2.625,2.732,4.314,1.456
2015-04-28T14:00:00.000Z,0.02,0.994,1.906,2.278,4.339,0.14,2.369,2.749,3.274,1.389
2015-04-28T15:00:00.000Z,0.014,1.045,1.668,2.306,4.362,0.113,1.798,2.097,2.507,1.078
2015-04-28T16:00:00.000Z,0.012,1.187,1.487,2.095,4.382,0.108,1.12,1.27,1.601,0.654
2015-04-28T17:00:00.000Z,0.013,1.206,2.034,1.598,4.579,0.059,0.35,0.473,0.662,0.227
2015-04-28T18:00:00.000Z,0.017,1.173,2.563,1.064,4.074,0.068,0.034,0.056,0.083,0.014
2015-04-28T19:00:00.000Z,0.02,1.022,2.492,0.757,3.261,0.09,0,0,0,0
2015-04-28T20:00:00.000Z,0.025,1.083,2.839,0.608,3.023,0.097,0,0,0,0
2015-04-28T21:00:00.000Z,0.033,1.098,3.161,0.537,2.995,0.077,0,0,0,0
2015-04-28T22:00:00.000Z,0.042,1.133,3.202,0.45,3.201,0.065,0,0,0,0
2015-04-28T23:00:00.000Z,0.052,1.109,3.333,0.393,3.315,0.055,0,0,0,0
2015-04-29T00:00:00.000Z,0.052,1.039,3.057,0.435,3.466,0.045,0,0,0,0
2015-04-29T01:00:00.000Z,0.049,1.045,2.79,0.551,3.589,0.031,0,0,0,0
2015-04-29T02:00:00.000Z,0.045,0.939,2.497,0.679,3.757,0.009,0,0,0,0
